"CARRER","NOM_CARRER","PRIMER_NUM","ULTIM_NUM","TIPUSNUM","DISTRICTE","SECC_CENS","AEB","BARRI","SECC_EST","DPOSTAL"
"013909","Amigó","0089","0091","1","05","052","104","26","052","08021"
"013909","Amigó","0002","0028","2","05","065","107","26","012","08021"
"013909","Amigó","0030","0050","2","05","064","107","26","013","08021"
"013909","Amigó","0052","0080","2","05","063","107","26","038","08021"
"013909","Amigó","0082","0086","2","05","051","104","26","053","08021"
"014005","Amics","0001","0015","1","08","010","159","44","018","08031"
"014005","Amics","0002","0012","2","08","010","159","44","017","08031"
"014107","Amílcar","0001","0077","1","08","010","159","44","018","08031"
"014107","Amílcar","0079","0107","1","08","009","158","44","003","08031"
"014107","Amílcar","0109B","0117","1","07","048","143","35","057","08032"
"014107","Amílcar","0119","0161","1","07","049","143","35","058","08032"
"014107","Amílcar","0163","0209","1","07","051","143","35","064","08032"
"014107","Amílcar","0211","0233","1","07","030","139","35","066","08032"
"014107","Amílcar","0002","0048","2","08","007","157","44","014","08031"
"014107","Amílcar","0050","0072","2","08","008","157","44","004","08031"
"014107","Amílcar","0074","0096","2","07","052","144","36","103","08032"
"014107","Amílcar","0098","0164","2","07","051","143","35","065","08032"
"014107","Amílcar","0166B","0202","2","07","030","139","35","067","08032"
"014209","Amistat","0001","0005","1","10","061","213","68","035","08005"
"014209","Amistat","0007R","0037","1","10","060","213","68","035","08005"
"014209","Amistat","0002","0044","2","10","060","213","68","035","08005"
"014300","Amor","0001B","0005","1","07","102","153","42","208","08035"
"014300","Amor","0002","0014","2","07","102","153","42","208","08035"
"014402","Joan Obiols","0001","0017","1","04","053","089","21","080","08034"
"014402","Joan Obiols","0002","0016","2","04","053","089","21","080","08034"
"014504","Amposta","0001","0033","1","03","045","065","14","090","08004"
"014504","Amposta","0002","0042","2","03","042","065","14","089","08004"
"014606","Empordà","0001","0017","1","10","142","233","73","219","08020"
"014606","Empordà","0019","0023","1","10","143","233","73","218","08020"
"014606","Empordà","0002","0006","2","10","140","233","73","221","08020"
"014606","Empordà","0008","0026","2","10","143","233","73","220","08020"
"014708","Empúries","0001","0015","1","08","104","178","53","156","08033"
"014708","Empúries","0002","0004","2","08","104","178","53","157","08033"
"014708","Empúries","0006","0010","2","08","103","178","53","157","08033"
"014708","Empúries","0014","0016","2","08","104","178","53","156","08033"
"014800","Anna Piferrer","0001","0021","1","06","010","116","28","154","08023"
"014800","Anna Piferrer","0002","0016","2","06","006","115","28","155","08023"
"014821","Pg Anna Rúbies","0001B","0009","1","05","001","091","22","183","08017"
"014821","Pg Anna Rúbies","0002","0012","2","05","001","091","22","183","08017"
"014901","Ptge Andalet","0001","0011","1","07","073","148","37","142","08032"
"015008","Andalusia","0001","0019","1","03","063","069","16","115","08014"
"015008","Andalusia","0021","0025","1","03","068","069","16","115","08014"
"015008","Andalusia","0027","0045","1","03","069","069","16","114","08014"
"015008","Andalusia","0002","0052","2","03","098","073","18","120","08014"
"015052","Andana Estació","0001","0063","1","09","031","188","60","112","08030"
"015052","Andana Estació","0002","0046","2","09","031","188","60","112","08030"
"015052","Andana Estació","0048","0064","2","09","027","187","60","113","08030"
"015100","Andorra","0001","0011","1","09","043","191","60","092","08030"
"015100","Andorra","0002","0104","2","09","043","191","60","092","08030"
"015201","Andrade","0001","0043","1","10","035","206","65","099","08018"
"015201","Andrade","0045","0067","1","10","107","226","72","174","08018"
"015201","Andrade","0069","0087","1","10","108","226","72","176","08020"
"015201","Andrade","0089","0131","1","10","109","226","72","182","08020"
"015201","Andrade","0133","0175","1","10","121","229","72","184","08020"
"015201","Andrade","0177","0197","1","10","122","229","72","187","08020"
"015201","Andrade","0199","0225","1","10","127","230","73","210","08020"
"015201","Andrade","0243","0251","1","10","125","230","73","207","08020"
"015201","Andrade","0253","0259","1","10","126","230","73","207","08020"
"015201","Andrade","0261","0277","1","10","141","233","73","215","08020"
"015201","Andrade","0279","0287","1","10","142","233","73","217","08020"
"015201","Andrade","0002","0044","2","10","035","206","65","099","08018"
"015201","Andrade","0046","0066","2","10","107","226","72","174","08018"
"015201","Andrade","0068","0088","2","10","106","226","72","175","08020"
"015201","Andrade","0090","0132","2","10","105","226","72","183","08020"
"015201","Andrade","0134","0154","2","10","121","229","72","184","08020"
"015201","Andrade","0156B","0198","2","10","122","229","72","185","08020"
"015201","Andrade","0200","0220","2","10","123","230","73","211","08020"
"015201","Andrade","0222","0238","2","10","124","230","73","212","08020"
"015201","Andrade","0240","0250","2","10","125","230","73","213","08020"
"015201","Andrade","0252","0262","2","10","141","233","73","214","08020"
"015201","Andrade","0264","0272","2","10","142","233","73","216","08020"
"015303","Andratx","0001","0011","1","08","037","163","45","063","08016"
"015303","Andratx","0002","0012","2","08","037","163","45","063","08016"
"015405","Andrea Doria","0019","0039","1","01","037","015","03","019","08003"
"015405","Andrea Doria","0041","0071","1","01","036","014","03","019","08003"
"015405","Andrea Doria","0002","0004","2","01","039","015","03","013","08003"
"015405","Andrea Doria","0018","0032","2","01","035","014","03","021","08003"
"015405","Andrea Doria","0034","0040","2","01","036","014","03","024","08003"
"015405","Andrea Doria","0001","0005","1","01","039","015","03","013","08003"
"015405","Andrea Doria","0006","0016","2","01","038","015","03","020","08003"
"015507","Andreu Febrer","0005","0071","1","10","086","220","70","087","08019"
"015507","Andreu Febrer","0008","0080","2","10","086","220","70","087","08019"
"015700","Ptge Andreví","0001","0019","1","10","003","201","64","139","08026"
"015700","Ptge Andreví","0002","0016","2","10","003","201","64","139","08026"
"015755","Andròmeda","0001","0009","1","08","076","172","51","123","08042"
"015755","Andròmeda","0002","0014","2","08","076","172","51","123","08042"
"015802","Aneto","0015","0025","1","08","042","164","46","076","08031"
"015802","Aneto","0027","0049","1","08","041","164","46","076","08031"
"015802","Aneto","0002","0012","2","08","042","164","46","074","08031"
"015802","Aneto","0016","0040","2","08","040","164","46","071","08031"
"015904","Àngel","0001","0017","1","06","051","127","31","091","08012"
"015904","Àngel","0002","0024","2","06","051","127","31","091","08012"
"015959","Pas Àngel","0001","0001","1","06","051","127","31","091","08012"
"015959","Pas Àngel","0002","0004","2","06","051","127","31","091","08012"
"016000","Pl Àngel","0001","0003","1","01","025","010","02","068","08002"
"016000","Pl Àngel","0005","0005","1","01","026","010","02","077","08002"
"016000","Pl Àngel","0002","0012","2","01","025","010","02","068","08002"
"016102","Àngel J. Baixeras","0002","0004","2","01","026","010","02","079","08002"
"016102","Àngel J. Baixeras","0001","0009","1","01","026","010","02","079","08002"
"016204","Àngel Guimerà","0001","0001","1","05","021","097","24","146","08017"
"016204","Àngel Guimerà","0003","0025","1","05","022","098","24","145","08017"
"016204","Àngel Guimerà","0002","0018","2","05","022","098","24","145","08017"
"016204","Àngel Guimerà","0020","0044","2","05","024","098","24","144","08017"
"016204","Àngel Guimerà","0027","0047","1","05","024","098","24","144","08017"
"016306","Àngel Marquès","0017","0033","1","07","095","151","40","198","08035"
"016306","Àngel Marquès","0002","0018","2","07","094","151","40","197","08035"
"016306","Àngel Marquès","0001","0015","1","07","094","151","40","196","08035"
